Date,평균기온,최저기온,최고기온,강수계속시간,10분최다강수량,1시간최다강수량,일강수량,최대순간풍속,최대풍속,평균풍속,풍정합,평균상대습도,합계일조시간,1시간최다일사량,합계일사량,일최심신적설,일최심적설,합계3시간신적설,안개계속시간
2021.11.21,10.4,7.6,13.1,2.92,,,5.9,14.9,7.9,1.9,1664,74.4,0,0.84,3.3,,,,
2021.11.22,2.7,-0.6,7.5,2.92,,,1.3,13.9,7.3,4.1,3531,61.8,5.4,1.76,8.99,,,,
2021.11.23,-0.6,-3.7,2.3,,,,,10.3,5.5,3.2,2770,60.9,5.7,1.56,8.4,,,,
2021.11.24,4.1,-2.6,9.1,0.17,,,0,8.8,4.4,1.9,1664,64.3,4.9,1.9,7.93,,,,
2021.11.25,5.7,2.6,9.9,,,,,8.2,4.7,2.2,1897,55,7.9,1.83,10.25,,,,
2021.11.26,2.9,-0.5,7.2,0.83,,,0,8.1,4.3,2.2,1861,57.5,4.7,1.87,7.6,,,,
2021.11.27,3.4,-1.4,10.1,,,,,5.8,3.9,1.6,1416,53,9.2,2,11.85,,,,
2021.11.28,5.1,-1.3,12.4,,,,,4.6,2.8,1.5,1314,52.4,8,2.01,11.02,,,,
2021.11.29,7.6,2.5,13.7,,,,,4.7,2.9,1.6,1372,62,4.7,1.52,7.47,,,,
2021.11.30,5.7,0.7,8.9,13.75,,,27.2,16.4,8.4,3.7,3189,80.4,0,0.3,0.84,,,,
2021.12.1,-1.3,-3,1.5,,,,,13.2,7.2,4.2,3635,51.8,9.1,1.96,12.23,,,,
2021.12.2,1.3,-4.6,5,2.58,,,0.1,8,4.6,2.1,1833,68.9,4.1,1.69,6.48,,,,
2021.12.3,1.9,-1.8,4.6,2,,,0.4,10.7,5.8,2.9,2479,53.3,9.1,2.03,11.85,,,,
2021.12.4,1.4,-2.7,7,,,,,9.3,4.8,2,1750,48.5,7.2,1.92,10.46,,,,
2021.12.5,2.9,-2.3,9.6,,,,,4.8,2.9,1.4,1208,50.4,9.2,1.91,11.07,,,,
2021.12.6,5.4,-0.7,12.1,,,,,4.4,2.8,1.6,1397,61.4,7.3,1.92,9.37,,,,
2021.12.7,6.8,2.6,13.3,,,,,3.8,2.6,1.2,1072,68.3,8.3,1.66,9.35,,,,
2021.12.8,6.7,1.9,13.3,,,,,4,2.6,1.5,1324,70,9.1,1.81,10.53,,,,
2021.12.9,6.5,2.7,9.7,,,,,5.2,3.5,2.2,1937,70.3,1.4,1.07,4.98,,,,
2021.12.10,7,5.8,8.2,2.78,,,0.7,5.3,3.4,2.1,1819,81.5,0,0.24,1.35,,,,
2021.12.11,6,4.4,9.8,,,,,7,3.6,1.4,1180,83.6,3.5,1.47,7.34,,,,
2021.12.12,1.2,-3.8,5.1,,,,,11.6,6.6,3.2,2742,61.8,8,1.75,9.67,,,,
2021.12.13,-2.2,-5.9,1.9,,,,,7.7,4.1,2.3,1990,43.8,9.1,1.97,11.43,,,,
2021.12.14,3.7,-0.7,8.2,7.58,,,1.2,6.4,3.6,2,1693,64.9,2.5,1.51,6.1,,,,
2021.12.15,7.2,5.4,10,4.25,,,2.1,6.1,3.9,1.7,1446,84.8,0.9,1.12,4.11,,,,
2021.12.16,6.4,3.3,9.8,0.38,,,0,9.1,4.6,1.8,1582,71.6,5,1.7,7.6,,,,
2021.12.17,-5.6,-10.1,3.2,,,,,15.2,8.1,4.6,3985,50.5,8.7,1.96,10.96,,,,
2021.12.18,-5.7,-11.2,-1.8,4.33,,,2.8,7.6,3.6,2,1747,64.1,4.3,1.69,6.79,4.4,4.4,5.2,
2021.12.19,-0.8,-5.8,4.2,1.17,,,0.2,10.5,4.9,2,1712,63.8,8.9,1.92,8.82,0.2,4.6,0.2,
2021.12.20,5.2,-0.9,11.1,0.33,,,0,9.9,5.1,2.1,1847,77.9,6.1,1.67,8.61,,1.8,,
2021.12.21,5.2,0.8,8.9,,,,,6.9,4.4,2,1720,70.9,6,1.63,7.93,,,,
2021.12.22,2.2,-2.6,8.2,,,,,5.1,3.3,1.7,1475,47.4,8.9,1.78,10.21,,,,
2021.12.23,2.7,-1.5,8.3,,,,,4.7,2.8,1.4,1236,53.5,6.9,1.68,8.85,,,,
2021.12.24,-0.3,-7.3,3.2,2.33,,,0.2,10.4,6.2,2.6,2267,65.3,0,0.43,2.08,,,,
2021.12.25,-11.7,-14.4,-7.3,,,,,11,7,3.9,3349,42.4,9.1,2,11.64,,,,
2021.12.26,-12.1,-15.5,-7.3,,,,,9,4.8,3.1,2656,43.5,9.1,1.98,11.55,,,,
2021.12.27,-7.6,-12.9,-3.9,2.08,,,0,5.5,3.1,1.7,1472,60.9,3.8,1.56,6.09,,,,
2021.12.28,-4.1,-8.5,-0.9,,,,,4.9,3.1,2.2,1937,73.8,1.7,1.03,4.32,,,,
2021.12.29,0.4,-3.8,5.9,1.58,,,0.2,10.8,5.9,2.6,2286,72.9,1.8,1.17,4.64,0.3,0.3,0.3,
2021.12.30,-3.9,-6.8,0.2,0.5,,,0,12.3,6.6,3.3,2875,48.5,7.3,1.71,9.14,,,,
2021.12.31,-6.7,-8.8,-3.9,,,,,11.9,5.4,3.5,3035,35.9,9,2.01,11.7,,,,
2022.1.1,-4.3,-10.2,2.3,,,,,4.5,2.8,1.5,1335,46.3,9,1.82,10.39,,,,
2022.1.2,-1.3,-5.2,3,4.17,,,0.3,8.1,4.6,2.3,1996,57.9,5.4,1.71,8.52,0.5,0.5,0.5,
2022.1.3,-1.9,-8,2.5,4,,,0,6.9,4.1,1.8,1555,58.3,7.8,1.75,9.35,,,,
2022.1.4,-2.5,-5.6,1,0.92,,,0,6.8,4.2,2.4,2048,51.8,9,1.94,11.3,,,,
2022.1.5,-2.8,-7.8,1.9,,,,,4.2,2.9,1.7,1510,47.6,1.9,1.03,6.12,,,,
2022.1.6,-2.2,-5.9,3.3,,,,,7.8,4.6,2.3,2000,47.1,9.1,1.95,11.22,,,,
2022.1.7,-1.6,-5.9,4.5,,,,,5.2,3,1.5,1317,47.1,9.1,1.92,11.12,,,,
2022.1.8,0.3,-5,3.7,0.17,,,0,5.4,3.5,1.7,1456,64.3,0.7,0.8,3.68,,,,
2022.1.9,1.3,-1.2,5.6,,,,,4.6,2.8,1.7,1441,71.5,4.5,1.56,7.16,,,,
2022.1.10,0.5,-3.4,4.4,3.83,,,0.9,7.6,3.4,2,1705,68.3,3.9,1.52,7.25,0.9,0.9,0.9,
2022.1.11,-7.4,-10.3,0.3,1.5,,,0.2,12.4,7.2,4,3442,55.5,9.1,2.04,11.91,0.1,1,0.1,
2022.1.12,-7.7,-11.3,-3.4,,,,,7.1,4.2,2.4,2089,47.8,8.6,2.04,11.93,,0.2,,
2022.1.13,-6.4,-8.9,-3.1,,,,,13.9,7.6,3.3,2881,45.8,9.1,2.03,11.9,,,,
2022.1.14,-4.8,-10.1,1.3,,,,,6.3,3.2,1.7,1453,41.8,9.1,2.04,12.1,,,,
2022.1.15,-1,-5.3,1.8,0.92,,,0,4.9,3.1,1.9,1641,48.3,0.9,0.92,3.76,,,,
2022.1.16,-2,-7.2,2.4,0.42,,,0,9.4,5.7,3.3,2808,54.5,8.8,2.07,11.98,,,,
2022.1.17,-5.8,-9.2,0.1,4.92,,,0.5,8,4.1,2.2,1865,59.9,4.5,1.83,8.07,0.8,0.8,0.8,
2022.1.18,-5.6,-9.9,-0.7,,,,,6.6,4.3,2.3,1953,47.9,9.2,2.1,12.4,,0.5,,
2022.1.19,-5.3,-7.7,-2.7,7.08,,,1.7,8.3,4.7,2.1,1821,72.3,0,0.43,2.13,3.5,3.5,3.5,
2022.1.20,-5,-9.8,0.9,,,,,7,4.7,1.8,1582,63.5,9.1,2.05,12.29,,2.4,,
2022.1.21,-2.7,-8.7,4.6,,,,,5,3,1.8,1512,55.6,9.2,2.15,12.79,,,,
2022.1.22,0.3,-5,7.1,,,,,5.2,3.4,1.7,1506,52.4,6,1.86,9.7,,,,
2022.1.23,2,-0.6,6.7,,,,,5.7,3.1,1.7,1481,52.4,5.3,1.79,7.67,,,,
2022.1.24,4.6,1.3,8.4,,,,,9.6,5.5,3.5,3053,56,4,1.65,8.71,,,,
2022.1.25,2.8,1.9,4.5,11.75,,,0.7,7.7,4.9,2.3,1991,80,0,0.41,1.7,,,,
2022.1.26,1.3,-1.9,6.8,,,,,7.7,4.6,2.2,1913,62.8,8.4,2.02,11.54,,,,
2022.1.27,-1.1,-4.6,4,,,,,7.7,4.1,2.1,1854,50,8.9,1.9,11.72,,,,
2022.1.28,-2.7,-5.9,2.1,,,,,8.2,5.1,2.8,2379,51.6,9.2,2.23,13.65,,,,
2022.1.29,-3.6,-7.2,0.9,,,,,8.6,5.1,2.4,2110,48.9,9.5,2.26,14.07,,,,
2022.1.30,-2.8,-8,2.4,,,,,7.8,4.6,2.2,1911,45.4,9.6,2.31,14.1,,,,
2022.1.31,-0.7,-6.8,4.8,2.75,,,1.2,8.7,4.3,1.9,1673,59,8,1.95,11.47,1.8,1.8,1.8,
2022.2.1,-1.3,-2.7,0.9,4.83,,,1.7,9,4.4,2.6,2271,76.6,4.7,1.66,9.04,3.3,5,3.3,
2022.2.2,-3.4,-6,0,,,,,8.3,5,2.4,2053,60.5,9.2,2.36,14.68,,0.5,,
2022.2.3,-3.4,-6.9,0.4,,,,,8.2,4.6,2.4,2088,52.4,9.7,2.39,14.87,,,,
2022.2.4,-5.2,-8.2,-0.7,0.67,,,0,12.3,6.5,3.1,2648,53.3,7.3,2.41,12.94,,,,
2022.2.5,-6.6,-9.7,-2,,,,,11.9,6.8,3.1,2716,48.8,9.1,2.43,14.31,,,,
2022.2.6,-3.9,-8.4,1.7,,,,,11.4,5.4,2.5,2178,50.3,9.5,2.39,14.83,,,,
2022.2.7,-2.5,-7.3,1.9,,,,,9.7,4.6,1.8,1537,51.3,6.5,2.04,10.41,,,,
2022.2.8,-0.1,-4.1,5.6,,,,,6.8,3.7,1.9,1648,53.8,8.1,2.36,14.49,,,,
2022.2.9,1,-4.3,7.2,,,,,5.7,3.5,1.8,1591,52.3,9.2,2.09,12.8,,,,
2022.2.10,1.4,-3.2,6.7,,,,,8.8,4.9,2.3,1949,57.8,9.6,2.37,14.93,,,,
2022.2.11,2.9,-2.6,8.8,,,,,6.8,3.5,1.8,1553,61.1,8.9,2.16,13.28,,,,
2022.2.12,4.8,-0.1,10.4,,,,,6.7,3.8,1.7,1461,50.4,9.3,2.39,15.11,,,,
2022.2.13,4.8,1.6,9.5,,,,,5.4,3.5,1.8,1543,44.9,3,1.39,9.29,,,,
2022.2.14,2.5,-1.3,8.1,2.42,,,1.7,10.2,5.7,2.9,2470,68.3,0.9,1.55,7.04,,,,
2022.2.15,-4.7,-7.7,-1.3,12.17,,,0,9.9,5.7,3.8,3315,58,3,1.86,9.99,,,,
2022.2.16,-7.3,-9.6,-4.1,0.33,,,0,11.4,6.8,3.7,3203,50.4,9,2.67,16.28,,,,
2022.2.17,-6.2,-10.7,-0.5,,,,,10.4,4.9,2.5,2171,41.6,9.8,2.64,17.2,,,,
2022.2.18,-1.2,-8,5.7,,,,,6.1,3.6,2,1720,40.4,8.6,2.55,15.91,,,,
2022.2.19,-1.7,-6.2,3.7,2.17,,,0.1,11.5,6.6,2.9,2531,52.9,2.9,2.06,9.25,0.1,0.1,0.1,
2022.2.20,-4.8,-8.4,-0.5,,,,,11,6.3,4.1,3503,41.1,10,2.76,18.09,,,,
2022.2.21,-3,-8.1,3.6,2.58,,,0.1,13.1,7.1,2.9,2514,56.3,6.5,1.77,11.41,,,,
2022.2.22,-4.5,-8,0.5,,,,,11.9,5.6,3.2,2748,43.3,8,2.51,15.64,,,,
2022.2.23,-5.6,-10,-0.6,,,,,10,5.5,2.6,2220,38.5,10.2,2.82,18.78,,,,
2022.2.24,-2.4,-8.5,3.7,,,,,10.2,5,2.2,1880,52.4,10.3,2.72,18.42,,,,
2022.2.25,3,-3.6,8.4,,,,,8.4,4.8,2.3,2009,77.5,6.4,2.16,12.36,,,,
2022.2.26,5.4,1,9.3,3.58,,,1.1,14.5,7.2,3.9,3369,78.4,0.2,1.32,5.58,,,,
2022.2.27,3.7,-1.6,9.1,,,,,12.3,7.4,2.8,2453,56.6,10.5,2.78,18.62,,,,
2022.2.28,6.8,2.7,11.5,,,,,6.1,3.3,1.5,1297,62.3,3.4,2.02,10.5,,,,
2022.3.1,5.8,0.3,9.7,7.08,,,2.3,9.8,5.4,2.3,1978,70.5,2.5,1.2,6.49,,,,
2022.3.2,3.5,-2.3,8.8,,,,,10.6,6.3,2.7,2336,55.9,10.7,2.81,19.53,,,,
2022.3.3,5.8,0.9,12.4,,,,,9,4.7,2.1,1842,52.9,10.6,2.85,19.16,,,,
2022.3.4,6.9,0.6,14.6,,,,,18.5,8.8,3.6,3068,60.5,3.7,2.31,10.65,,,,
2022.3.5,2.3,-0.7,6.7,,,,,15.2,7.5,4.3,3697,38.4,10.5,2.96,20.26,,,,
2022.3.6,1.4,-3,6.8,,,,,8.6,4.9,2.6,2224,39.5,10.8,3.03,21,,,,
2022.3.7,2.8,-2.7,8.7,,,,,6.5,3.9,2,1734,45.8,7,2.49,14.99,,,,
2022.3.8,6,1.1,12.3,,,,,7.5,4.1,2,1692,56.1,8.2,2.59,16.44,,,,
2022.3.9,7.1,1.7,14.8,,,,,6.5,4.2,1.9,1667,69.6,8.7,2.81,18.85,,,,
2022.3.10,9.3,4.2,15.8,,,,,9.6,5.1,2.1,1802,51.4,9.3,2.41,16.75,,,,
2022.3.11,11.2,5.1,18.4,,,,,6.4,3.3,1.9,1654,58.4,5.9,2.71,14.49,,,,
2022.3.12,12.8,6.3,19.5,3.33,,,2.6,10.3,5.2,2.7,2350,72.1,3.2,2.35,12.82,,,,
2022.3.13,11.7,10.7,12.6,12.42,,,42.1,9.5,4.8,1.9,1661,95.5,0,0.35,2.1,,,,
2022.3.14,8.2,4.9,13.2,5.58,,,8.7,12,6.2,3.2,2724,90.3,0,0.62,2.18,,,,
2022.3.15,7.2,2.3,13.3,,,,,7,3.9,2,1698,72.6,7.1,2.76,17.55,,,,
2022.3.16,10.3,3.6,16.8,,,,,6.5,4.3,2.1,1818,62.6,8.1,2.76,17.67,,,,
2022.3.17,10.7,7.8,15.1,5.5,,,1.2,10.5,5.9,2.7,2325,62,1.9,2.17,9.49,,,,
2022.3.18,7.5,5.5,9.6,4.17,,,0,12.3,7.1,4.4,3817,60.8,0,0.8,5.17,,,,
2022.3.19,3.4,0.9,6.1,11.58,,,14.6,8.7,4.9,3,2556,84.6,0,0.92,4.93,0.7,0.7,0.7,
2022.3.20,5.4,2.2,9.3,3.58,,,0,9.1,5,2.6,2219,66.1,6.3,2.49,15.76,,,,
2022.3.21,5,-0.3,10.9,,,,,8.4,4.9,2.4,2057,49.5,6.8,2.62,16.69,,,,
2022.3.22,7.1,1.1,13.6,,,,,8.3,5.1,2.2,1892,48.9,11,3.04,21.71,,,,
2022.3.23,6.2,4.9,8.2,,,,,7.8,4,2.3,1956,56.8,0,0.99,7.05,,,,
2022.3.24,8.2,3.9,12.4,,,,,6,3.9,1.8,1535,70.6,0.7,1.86,6.34,,,,
2022.3.25,12,6.3,17.2,4.75,,,10.9,10.4,6.1,2.6,2287,70,1.3,1.42,9.06,,,,
2022.3.26,11.8,9.5,14.7,11.08,,,19.8,12,6,2.9,2529,80.9,0.9,1.1,6.39,,,,0.17
2022.3.27,8.1,5,12.6,,,,,13.5,7.3,3,2573,49.1,10.4,3.09,22.23,,,,
2022.3.28,8.2,1.5,15.1,,,,,7.6,4.7,2.1,1833,35.6,11.7,3.38,24.71,,,,
2022.3.29,9.7,3.3,15.6,,,,,8.6,4.8,2.1,1845,52.9,11.2,3.21,23.32,,,,
2022.3.30,10.8,5.9,15.7,3.25,,,0.4,6.1,3.6,1.8,1573,76.5,1.2,1.85,7.64,,,,
2022.3.31,10.9,7.6,14.7,,,,,8.6,4.7,2.5,2174,63.5,3.3,1.95,13.98,,,,
2022.4.1,9.2,4.5,14.9,,,,,9.5,5,2.6,2257,50.5,10.9,3.08,23.35,,,,
2022.4.2,8.2,3.7,14.2,,,,,10.9,5.4,2.3,1962,55,11.8,3.27,24.09,,,,
2022.4.3,9.6,3.5,17,,,,,8,5,2.1,1822,55,11.9,3.31,24.34,,,,
2022.4.4,10.3,5.1,16.4,,,,,8.4,4.8,2.3,1963,50.3,11.6,3.3,24.75,,,,
2022.4.5,10.3,4.9,15.8,,,,,9,5.5,2.4,2034,41.1,9.9,2.86,21.21,,,,
2022.4.6,11.7,8,17,,,,,7.3,4.4,2.5,2158,52.3,8.6,3.28,21.54,,,,
2022.4.7,10.9,7.4,15.7,,,,,11.2,7.1,3.3,2842,43.5,10,3.38,24.3,,,,
2022.4.8,12.9,5.1,20,,,,,8.5,5,2.1,1806,49,12,3.31,24.92,,,,
2022.4.9,17.8,12.4,24.2,1.08,0.4,0.5,0.5,12,6.7,3,2573,43.8,9,3.11,21.41,,,,
2022.4.10,18.2,12.7,25.1,,,,,8.7,4.9,2,1758,46,11.5,3.25,24.18,,,,
2022.4.11,19.6,13.4,26.6,,,,,8.3,4.6,2.4,2049,60.4,10.2,3.29,24.04,,,,
2022.4.12,19.3,15.9,26.4,4,0.3,0.4,0.5,10.9,6.4,2.8,2459,77.9,6,3.01,18.23,,,,
2022.4.13,13.1,12,15.9,5.5,0.3,0.8,1.3,14.5,8.4,4.4,3817,69.3,0,0.64,4.06,,,,
2022.4.14,13.2,11.4,15.3,,,,,11.1,6.6,4,3465,53.4,0,1.63,9.52,,,,
2022.4.15,13.3,7.5,19.3,,,,,9.9,5.7,3,2622,46.8,12.2,3.42,26.31,,,,
2022.4.16,13.2,7.1,20.2,,,,,9.8,5.5,2.5,2198,48.5,12.3,3.47,26.64,,,,
2022.4.17,14,7.2,21.9,,,,,9,5.2,2.3,1995,53.8,11.7,3.45,26,,,,
2022.4.18,15.2,11.4,21.6,,,,,10.2,5.5,2.4,2053,46.1,7.8,3.19,20.59,,,,
2022.4.19,15.2,8.9,22.1,,,,,8.7,5.2,2.4,2064,51.9,12.1,3.27,25.17,,,,
2022.4.20,15.7,9.7,22.1,,,,,9,4.7,2.3,1969,48.8,12.3,3.39,26.26,,,,
2022.4.21,16.3,9.6,22.7,,,,,10,5.9,2.8,2382,48.4,6.3,3,19.54,,,,
2022.4.22,15,13.2,16.8,,,,,11.7,6.6,3.5,3006,76.8,0,0.45,3.06,,,,
2022.4.23,17.7,10.4,25.3,,,,,6.8,3.5,1.7,1510,57.3,9.1,3.26,23.47,,,,
2022.4.24,18.5,15,24.5,4.75,0.1,0.2,0.3,8,5,2.3,1976,72.5,7,3.39,20.45,,,,
2022.4.25,20,17,23.6,11.25,0.1,0.3,1.3,5.5,3.2,1.4,1207,80.5,0.3,1.98,8.1,,,,
2022.4.26,21.9,17,28.7,4.83,0.3,0.8,1,11.5,6.7,3.1,2652,57.9,9.5,3.48,24.94,,,,
2022.4.27,17.7,12.6,23.9,,,,,9.5,4.7,2.7,2344,31.5,11.8,3.46,26.83,,,,
2022.4.28,18.2,11.6,25.9,0.25,0,0,0,13.1,5.6,2.6,2249,44,8.3,3.29,22.34,,,,
2022.4.29,13.4,10.7,16.5,9.75,0.9,4,15.5,10.6,5.7,3.4,2947,70.6,1.5,2.77,13.08,,,,
2022.4.30,13,10.5,17.8,,,,,10.5,6.6,2.9,2494,68,0.8,2.18,12.52,,,,
2022.5.1,13.4,7.9,19.2,,,,,14.1,7.5,3.1,2702,54.8,10,3.63,27.41,,,,
2022.5.2,14.2,9.1,19.4,,,,,10.4,5.2,2.4,2087,56.5,10.4,3.69,26.03,,,,
2022.5.3,14.8,9.1,20.8,,,,,9.5,5.3,2.5,2180,45.9,12.5,3.51,28.07,,,,
2022.5.4,17.8,10,25.2,,,,,9.8,5.7,2.7,2354,43.3,12.6,3.41,27.22,,,,
2022.5.5,18.9,12.5,25.8,,,,,7.2,4.8,2.2,1934,48.1,12.7,3.67,29.35,,,,
2022.5.6,19.6,13.7,25.6,,,,,8.6,5.1,2.5,2158,67.1,10.3,3.69,25.6,,,,
2022.5.7,18.4,15.3,23.1,3.92,0.2,0.2,0.5,10.7,5.9,3,2633,52.4,6.8,3.57,22.57,,,,
2022.5.8,15.3,11.7,18.2,5.58,0.4,1.1,2,10.6,5.2,2.8,2461,51.8,0,1,6.2,,,,
2022.5.9,17.9,11,25.3,,,,,7.3,4.5,2.2,1900,56.4,12.8,3.77,29.25,,,,
2022.5.10,19.9,13.6,26.3,1.33,0,0,0,9.2,4.6,2.2,1910,39,9.5,3.75,27.82,,,,
2022.5.11,19.7,16.6,25.2,0.92,0,0,0,7.8,4.4,2.4,2093,50.4,9.8,3.31,25.73,,,,
2022.5.12,20.9,14.1,28.1,,,,,7.3,4.8,1.9,1621,51.5,11.4,3.47,27.45,,,,
2022.5.13,19.4,15,25.2,,,,,11.7,6.1,2.2,1923,45.8,4.8,2.71,19.95,,,,
2022.5.14,15.7,11.9,20,,,,,11.9,6.3,3.3,2855,45.5,10.8,2.61,22.58,,,,
2022.5.15,16.2,10.5,22.4,,,,,10.8,6.4,3.2,2735,39.8,12.9,3.68,30.01,,,,
2022.5.16,17.3,10.9,23.7,,,,,10.8,5.9,2.8,2445,56.3,13.1,3.53,28.89,,,,
2022.5.17,20,13,27.4,,,,,9.4,5.1,2.4,2085,60.1,12.8,3.41,27.56,,,,
2022.5.18,20,15.7,25.4,2.33,0.6,1.5,1.5,11,6,2.9,2511,59.4,6.4,2.96,15.71,,,,
2022.5.19,19.9,16.1,24.2,,,,,10.6,5.4,3,2615,53.6,7.8,2.56,20.97,,,,
2022.5.20,20.6,15.6,25.8,,,,,8.4,5.1,2.3,2005,52.8,10.8,3.29,25.74,,,,
2022.5.21,20.1,16.1,26,,,,,9.3,5.1,2.5,2125,70.8,9.3,3.47,24.88,,,,
2022.5.22,20.3,15.7,25.8,,,,,8.2,4.6,2.5,2134,70.9,9,3.45,24.3,,,,
2022.5.23,23,17.8,30.7,,,,,7.2,4.3,2.3,2021,63.5,10.4,3.38,26.01,,,,
2022.5.24,22.9,16.7,30.2,,,,,7.5,4.6,2.1,1789,56.8,12.3,3.59,28.86,,,,
2022.5.25,21,16.7,26.7,4.92,1.4,2.9,3.5,9.6,5,2.6,2240,66.6,8.1,2.99,22.59,,,,
2022.5.26,18.7,14.1,23.5,0.75,0,0,0,13,7.6,3.7,3206,59.9,11.6,3.73,28.88,,,,
2022.5.27,20,16,25.6,0.17,0,0,0,10,6.3,3.3,2890,62.5,11.8,3.45,28.71,,,,
2022.5.28,22.3,15,29.3,,,,,12.4,6.8,2.8,2380,54.1,12.4,3.41,27.49,,,,
2022.5.29,23.1,19.3,29.7,,,,,9.2,5,2.3,2011,66.4,7,3.58,21.5,,,,
2022.5.30,20.8,17.2,24.7,1.08,0,0,0,9.8,4.8,2.5,2129,71,0.2,1.77,9.8,,,,
2022.5.31,20.7,14.2,27.2,,,,,11.8,6.6,2.5,2165,42.4,12,3.62,27.48,,,,
2022.6.1,22.1,16.2,28.6,,,,,10.3,5.5,2.6,2255,41.6,13.5,3.72,30.79,,,,
2022.6.2,21.5,17.1,26.9,,,,,7.6,4.5,2.7,2302,67.4,10.4,3.43,27.13,,,,
2022.6.3,24.5,18.7,32.6,,,,,7.9,4.6,2,1751,62.8,10.6,3.46,27.2,,,,
2022.6.4,25.6,20.3,29.7,,,,,5,2.8,1.7,1460,57,6.2,2.7,18.22,,,,
2022.6.5,22.7,20.2,27,1.58,0,0,0,9.5,4.3,2.3,2007,59.8,0.1,1.84,8.16,,,,
2022.6.6,19.7,16.7,24.5,8,1.2,1.7,4.3,11.4,5.7,3.2,2800,69,5.5,3.52,21.01,,,,
2022.6.7,20.6,15.1,25.1,0.67,0,0,0,10,5.2,2.7,2371,54.5,6.2,3.34,17.34,,,,
2022.6.8,21.2,16.2,25.8,,,,,6.7,3.9,2.3,1986,61.6,5.1,2.6,16.97,,,,
2022.6.9,20.9,18.5,24.5,4.33,1.3,2.5,2.6,6.7,3.5,1.6,1356,76.1,2.6,1.81,10.66,,,,
2022.6.10,20.9,17.2,26.6,2.67,0.7,1.2,1.2,8.2,4.8,1.9,1683,75.8,4.8,2.52,15.38,,,,
2022.6.11,24.6,17.7,32.7,,,,,8.1,4.7,2.2,1872,59.6,10.7,3.53,26.54,,,,
2022.6.12,24.6,18.9,31.5,,,,,6.8,3.8,2.5,2130,58.9,9.3,3.19,24.52,,,,
2022.6.13,23.6,19.6,29.2,3.83,6.7,15.9,18,8.6,4.4,2.6,2247,68.5,7.7,3.11,20.66,,,,
2022.6.14,21.5,17.7,27.1,1.67,0,0,0,12.2,6,4.2,3614,56.4,5.7,3.5,18.58,,,,
2022.6.15,17.5,14.9,20.1,17.58,1.6,5.8,18.5,7.4,3.7,2.3,2026,92.4,0,0.77,5.62,,,,
2022.6.16,20.3,17.6,24.8,4.33,0.3,0.3,0.7,6.9,4.4,2.3,1964,78.4,3.8,1.63,13,,,,
2022.6.17,22.5,16.5,28.1,,,,,6.6,3.7,1.9,1630,76.4,3.2,3.41,17.86,,,,
2022.6.18,23.3,22,25.1,0.25,0,0,0,6,4,1.7,1457,79.6,0,0.69,6.07,,,,
2022.6.19,23.4,22.3,25.1,,,,,4.7,3,1.4,1242,81.6,0,0.65,5.06,,,,
2022.6.20,25.2,22,29,,,,,4.4,2.8,1.3,1136,76.6,1.8,2.26,12.59,,,,
2022.6.21,26.5,21.2,32.6,,,,,7.2,4,2,1733,72.6,12.6,3.56,28.94,,,,
2022.6.22,25.9,21.9,31,,,,,6.6,4.2,2.1,1818,71.1,7.4,3.05,22.39,,,,
2022.6.23,24.3,23.3,26.4,13.5,8.9,34.4,103,13.1,6.4,2.8,2385,89.1,0,0.74,3.41,,,,
2022.6.24,22.6,20.6,24.9,6.83,5.5,14.4,19.1,9.8,5.4,3.5,2996,90.9,1.7,1.44,8.5,,,,
2022.6.25,26,21.5,30.5,,,,,8.9,5.1,2.8,2406,80.4,3,2.77,17.55,,,,
2022.6.26,26.5,24.8,28.1,,,,,8.5,5,2.6,2254,82.1,0,0.78,3,,,,
2022.6.27,26.8,25.4,28.1,14.25,1.2,1.6,6.1,13.7,6,2.8,2406,84.4,0,0.86,4.75,,,,
2022.6.28,26.9,25.7,27.9,14.08,3.1,3.2,6.3,20.9,9.9,5.8,4990,81.9,0,0.66,3.33,,,,
2022.6.29,25.1,24.4,26.1,20.75,6.9,10.6,37.8,17.3,9,4.1,3500,95.5,0,0.64,2.94,,,,
2022.6.30,22.3,21.2,24.5,22.83,10.9,24,176.2,9.4,4.6,2.3,1999,99.3,0,0.5,2.42,,,,
2022.7.1,26.6,21.9,30.9,,,,,7.7,4.8,2.1,1805,83.3,7.2,2.78,21.53,,,,
2022.7.2,28.8,24,33.8,,,,,5.3,3.4,1.7,1494,72.8,10.8,3.5,25.83,,,,
2022.7.3,29.3,24.4,34.2,,,,,6.4,3.8,1.7,1485,68.6,10.8,3.41,26.25,,,,
2022.7.4,29.3,26.4,32.6,0.83,0,0,0,7.8,4.5,1.8,1579,71.8,3.6,2.5,14.9,,,,
2022.7.5,29.2,26.7,33.1,1.42,0,0,0,7.6,4.2,1.7,1474,73.8,2.6,2.62,15.99,,,,
2022.7.6,29.5,26.2,33.3,2.5,9.6,15.6,16.1,11.6,5.3,2.1,1835,76,1.1,2.19,14.49,,,,
2022.7.7,28.2,26.4,31,3.67,0,0,0,10,5.4,2.8,2388,82.3,0.6,1.46,8.29,,,,
2022.7.8,25.8,24,27.9,6.25,1.7,1.7,1.7,8.5,4.7,2.9,2472,84.4,0,0.96,6.94,,,,
2022.7.9,26.9,24,30.9,6,0.1,0.1,0.1,4.8,3.4,1.7,1426,82.1,1.8,2.72,13.64,,,,
