"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20241210","7호선","철산","23990","24709","20241213"
"20241210","5호선","청구","4458","4001","20241213"
"20241210","6호선","청구","4345","4321","20241213"
"20241210","7호선","청담","21516","23554","20241213"
"20241210","공항철도 1호선","청라국제도시","8293","7896","20241213"
"20241210","1호선","청량리(서울시립대입구)","23567","23727","20241213"
"20241210","경원선","청량리(서울시립대입구)","15555","16295","20241213"
"20241210","분당선","청명","4831","4684","20241213"
"20241210","경원선","청산","127","93","20241213"
"20241210","경춘선","청평","1584","1494","20241213"
"20241210","경강선","초월","3945","3651","20241213"
"20241210","안산선","초지","5877","5994","20241213"
"20241210","4호선","총신대입구(이수)","21473","23360","20241213"
"20241210","경춘선","춘천","1649","1512","20241213"
"20241210","3호선","충무로","20","0","20241213"
"20241210","4호선","충무로","35712","36223","20241213"
"20241210","2호선","충정로(경기대입구)","11776","12573","20241213"
"20241210","5호선","충정로(경기대입구)","5914","6185","20241213"
"20241210","경의선","탄현","7802","7124","20241213"
"20241210","장항선","탕정","1928","1588","20241213"
"20241210","6호선","태릉입구","6417","7258","20241213"
"20241210","7호선","태릉입구","9711","9096","20241213"
"20241210","분당선","태평","13561","12910","20241213"
"20241210","경춘선","퇴계원","3305","2994","20241213"
"20241210","경의선","파주","1596","1338","20241213"
"20241210","경강선","판교","5904","6038","20241213"
"20241210","중앙선","팔당","649","647","20241213"
"20241210","경춘선","평내호평","6436","6472","20241213"
"20241210","과천선","평촌","20537","19830","20241213"
"20241210","경부선","평택","13198","12958","20241213"
"20241210","경부선","평택지제","4190","4016","20241213"
"20241210","경의선","풍산","6296","5797","20241213"
"20241210","7호선","하계","20736","19597","20241213"
"20241210","5호선","하남검단산","7135","6940","20241213"
"20241210","5호선","하남시청(덕풍?신장)","9466","8948","20241213"
"20241210","5호선","하남풍산","5303","5143","20241213"
"20241210","7호선","학동","27358","28182","20241213"
"20241210","3호선","학여울","2411","2419","20241213"
"20241210","6호선","한강진","10153","11560","20241213"
"20241210","경의선","한국항공대","3162","2928","20241213"
"20241210","경원선","한남","3445","3431","20241213"
"20241210","안산선","한대앞","10839","10974","20241213"
"20241210","4호선","한성대입구(삼선교)","16327","15729","20241213"
"20241210","9호선2~3단계","한성백제","3768","3424","20241213"
"20241210","2호선","한양대","15926","17528","20241213"
"20241210","분당선","한티","15145","16459","20241213"
"20241210","2호선","합정","32315","34341","20241213"
"20241210","6호선","합정","14126","13905","20241213"
"20241210","5호선","행당","9312","8309","20241213"
"20241210","경의선","행신","8150","7402","20241213"
"20241210","4호선","혜화","40127","38178","20241213"
"20241210","수인선","호구포","3842","4067","20241213"
"20241210","2호선","홍대입구","66330","69655","20241213"
"20241210","공항철도 1호선","홍대입구","13316","12975","20241213"
"20241210","경의선","홍대입구","1731","2279","20241213"
"20241210","3호선","홍제","19767","18794","20241213"
"20241210","우이신설선","화계","3920","3816","20241213"
"20241210","5호선","화곡","31610","29655","20241213"
"20241210","6호선","화랑대(서울여대입구)","14026","11362","20241213"
"20241210","경부선","화서","12024","11301","20241213"
"20241210","일산선","화정","18540","19079","20241213"
"20241210","중앙선","회기","28104","27389","20241213"
"20241210","경원선","회룡","13761","13559","20241213"
"20241210","4호선","회현(남대문시장)","31018","32872","20241213"
"20241210","6호선","효창공원앞","8567","8113","20241213"
"20241210","경의선","효창공원앞","3689","4108","20241213"
"20241210","9호선","흑석(중앙대입구)","11314","11705","20241213"
"20241209","우이신설선","4.19민주묘지","4221","4290","20241212"
"20241209","경원선","가능","6594","6454","20241212"
"20241209","3호선","가락시장","10221","10044","20241212"
"20241209","8호선","가락시장","9667","10835","20241212"
"20241209","경부선","가산디지털단지","20302","22748","20241212"
"20241209","7호선","가산디지털단지","51271","51550","20241212"
"20241209","9호선","가양","24533","24227","20241212"
"20241209","우이신설선","가오리","4507","4447","20241212"
"20241209","경의선","가좌","5695","5368","20241212"
"20241209","분당선","가천대","11949","12406","20241212"
"20241209","경춘선","가평","1712","1657","20241212"
"20241209","경인선","간석","5685","5340","20241212"
"20241209","경춘선","갈매","2649","2275","20241212"
"20241209","2호선","강남","84166","82799","20241212"
"20241209","분당선","강남구청","9985","11413","20241212"
"20241209","7호선","강남구청","17920","19759","20241212"
"20241209","5호선","강동","20630","20096","20241212"
"20241209","8호선","강동구청","12154","12471","20241212"
"20241209","경의선","강매","3315","2541","20241212"
"20241209","2호선","강변(동서울터미널)","29501","27553","20241212"
"20241209","5호선","강일","6836","6323","20241212"
"20241209","경춘선","강촌","517","490","20241212"
"20241209","5호선","개롱","7589","7781","20241212"
"20241209","경인선","개봉","21993","22137","20241212"
"20241209","분당선","개포동","4671","4962","20241212"
"20241209","9호선","개화","3115","1997","20241212"
"20241209","5호선","개화산","6735","6473","20241212"
"20241209","5호선","거여","11371","11142","20241212"
"20241209","2호선","건대입구","35605","37127","20241212"
"20241209","7호선","건대입구","14804","15052","20241212"
"20241209","공항철도 1호선","검암","6820","6723","20241212"
"20241209","경강선","경기광주","8098","7412","20241212"
"20241209","과천선","경마공원","801","773","20241212"
"20241209","3호선","경복궁(정부서울청사)","24721","24616","20241212"
"20241209","3호선","경찰병원","8724","8612","20241212"
"20241209","공항철도 1호선","계양","14263","13603","20241212"
"20241209","5호선","고덕","12584","12196","20241212"
"20241209","6호선","고려대(종암)","10089","9717","20241212"
"20241209","수인선","고색","5967","6218","20241212"
"20241209","9호선","고속터미널","15254","20535","20241212"
"20241209","7호선","고속터미널","17951","15087","20241212"
"20241209","3호선","고속터미널","46668","45394","20241212"
"20241209","안산선","고잔","9675","9046","20241212"
"20241209","경의선","곡산","655","626","20241212"
"20241209","경강선","곤지암","2315","2251","20241212"
"20241209","5호선","공덕","16933","17783","20241212"
"20241209","공항철도 1호선","공덕","3083","4104","20241212"
"20241209","경의선","공덕","4141","3378","20241212"
"20241209","6호선","공덕","21488","21021","20241212"
"20241209","7호선","공릉(서울과학기술대)","13441","13417","20241212"
"20241209","9호선","공항시장","3285","3619","20241212"
"20241209","공항철도 1호선","공항화물청사","2166","2279","20241212"
"20241209","과천선","과천","7048","6552","20241212"
"20241209","경부선","관악","7307","7061","20241212"
"20241209","신림선","관악산(서울대)","2963","2947","20241212"
"20241209","5호선","광나루(장신대)","12796","11909","20241212"
"20241209","경부선","광명","3804","3123","20241212"
"20241209","7호선","광명사거리","22058","21448","20241212"
"20241209","경원선","광운대","9342","9227","20241212"
"20241209","5호선","광화문(세종문화회관)","37171","38903","20241212"
"20241209","6호선","광흥창(서강)","10455","10179","20241212"
"20241209","3호선","교대(법원.검찰청)","18825","11241","20241212"
"20241209","2호선","교대(법원.검찰청)","35089","41851","20241212"
"20241209","경부선","구로","18624","19543","20241212"
"20241209","2호선","구로디지털단지","62682","62397","20241212"
"20241209","분당선","구룡","3756","3748","20241212"
"20241209","중앙선","구리","8198","8248","20241212"
"20241209","9호선","구반포","1665","1619","20241212"
"20241209","6호선","구산","9014","6813","20241212"
"20241209","분당선","구성","7012","6960","20241212"
"20241209","2호선","구의(광진구청)","27337","26648","20241212"
"20241209","경인선","구일","6948","6912","20241212"
"20241209","3호선","구파발","23767","23171","20241212"
"20241209","중앙선","국수","612","604","20241212"
"20241209","9호선","국회의사당","26321","24898","20241212"
"20241209","7호선","군자(능동)","15728","12959","20241212"
"20241209","5호선","군자(능동)","12392","13602","20241212"
"20241209","경부선","군포","7735","7480","20241212"
"20241209","경춘선","굴봉산","82","90","20241212"
"20241209","5호선","굽은다리(강동구민회관앞)","10838","10474","20241212"
"20241209","경춘선","금곡","1447","1405","20241212"
"20241209","경의선","금릉","5465","4907","20241212"
"20241209","경부선","금정","29956","31110","20241212"
"20241209","경부선","금천구청","11389","11549","20241212"
"20241209","경의선","금촌","6591","6083","20241212"
"20241209","3호선","금호","8720","8369","20241212"
"20241209","분당선","기흥","11452","11521","20241212"
"20241209","5호선","길동","9452","9744","20241212"
"20241209","4호선","길음","23747","24003","20241212"
"20241209","경춘선","김유정","317","333","20241212"
"20241209","서해선","김포공항","2816","3916","20241212"
"20241209","9호선","김포공항","6542","10242","20241212"
"20241209","공항철도 1호선","김포공항","9330","6160","20241212"
"20241209","5호선","김포공항","12526","8160","20241212"
"20241209","5호선","까치산","29628","28863","20241212"
"20241209","2호선","낙성대(강감찬)","28634","28466","20241212"
"20241209","7호선","남구로","16867","17537","20241212"
"20241209","수인선","남동인더스파크","2151","2686","20241212"
"20241209","3호선","남부터미널(예술의전당)","31561","32187","20241212"
"20241209","7호선","남성","12211","12079","20241212"
"20241209","경부선","남영","10268","11021","20241212"
"20241209","8호선","남위례","8368","8135","20241212"
"20241209","경춘선","남춘천","2585","3099","20241212"
"20241209","4호선","남태령","1412","1334","20241212"
"20241209","8호선","남한산성입구(성남법원.검찰청)","15595","14415","20241212"
"20241209","7호선","내방","16487","16466","20241212"
"20241209","9호선","노들","5143","4307","20241212"
"20241209","9호선","노량진","28285","28066","20241212"
"20241209","경부선","노량진","8994","9437","20241212"
"20241209","7호선","노원","21615","22437","20241212"
"20241209","4호선","노원","21947","24712","20241212"
